epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,54.1704,3.19295,9.23386,0.00204,0.39771,0.29286,0.28505,0.07522,2.57218,1.80574,0.00209,0.00992593,0.00330864,0.00992593,0.00330864,0.00992593,0.00330864,0.00992593,0.00330864
2,90.2554,3.42659,2.42541,0.00203,0.04808,0.07143,0.02804,0.00788,3.34217,2.99828,0.00348,0.0199128,0.00663759,0.0199128,0.00663759,0.0199128,0.00663759,0.0199128,0.00663759
3,124.236,3.70888,3.12177,0.00243,0.05882,0.00714,0.02964,0.00889,3.35012,3.57824,0.00351,0.0298864,0.00996214,0.0298864,0.00996214,0.0298864,0.00996214,0.0298864,0.00996214
4,157.396,3.76219,2.98252,0.00266,0.05155,0.03571,0.03138,0.00737,3.20244,3.43151,0.00317,0.0299406,0.0099802,0.0299406,0.0099802,0.0299406,0.0099802,0.0299406,0.0099802
5,190.644,3.79987,2.85131,0.00271,0,0,0,0,0.93701,1.30388,0.00157,0.0299208,0.0099736,0.0299208,0.0099736,0.0299208,0.0099736,0.0299208,0.0099736
6,223.959,3.86593,3.14144,0.0029,0.00023,0.00714,0.00012,1e-05,0.99165,2.09797,0.00176,0.029901,0.009967,0.029901,0.009967,0.029901,0.009967,0.029901,0.009967
7,257.272,3.92651,3.13933,0.00269,0,0,0,0,1.43188,1.62377,0.00198,0.0298812,0.0099604,0.0298812,0.0099604,0.0298812,0.0099604,0.0298812,0.0099604
8,290.47,3.881,3.12078,0.00249,0.19133,0.13571,0.07468,0.01508,3.12304,2.2529,0.00282,0.0298614,0.0099538,0.0298614,0.0099538,0.0298614,0.0099538,0.0298614,0.0099538
9,323.823,3.85711,3.1231,0.00263,0.15889,0.10714,0.03912,0.01001,3.28254,2.60161,0.00278,0.0298416,0.0099472,0.0298416,0.0099472,0.0298416,0.0099472,0.0298416,0.0099472
10,357.136,3.95791,3.0504,0.00276,0.00228,0.00714,0.00115,0.00046,0.93429,0.98372,0.00133,0.0298218,0.0099406,0.0298218,0.0099406,0.0298218,0.0099406,0.0298218,0.0099406
11,390.477,3.92977,3.125,0.00255,0.13483,0.09286,0.03782,0.0094,3.39628,2.43254,0.00297,0.029802,0.009934,0.029802,0.009934,0.029802,0.009934,0.029802,0.009934
12,423.687,3.80721,2.95178,0.00254,0.02077,0.09286,0.01514,0.00355,3.45406,3.44868,0.00322,0.0297822,0.0099274,0.0297822,0.0099274,0.0297822,0.0099274,0.0297822,0.0099274
13,457.021,3.72476,2.67999,0.00234,0.13982,0.12143,0.06077,0.01517,3.21043,2.2975,0.00288,0.0297624,0.0099208,0.0297624,0.0099208,0.0297624,0.0099208,0.0297624,0.0099208
14,490.348,3.68548,2.81267,0.00243,0.07754,0.20714,0.06631,0.01643,3.16124,2.71473,0.0027,0.0297426,0.0099142,0.0297426,0.0099142,0.0297426,0.0099142,0.0297426,0.0099142
15,523.697,3.79161,2.54043,0.00246,0.20938,0.12857,0.06521,0.01496,3.00544,2.72837,0.00268,0.0297228,0.0099076,0.0297228,0.0099076,0.0297228,0.0099076,0.0297228,0.0099076
16,556.941,3.61365,2.68659,0.00226,0.19777,0.18571,0.08835,0.021,2.95487,2.28237,0.00243,0.029703,0.009901,0.029703,0.009901,0.029703,0.009901,0.029703,0.009901
17,590.277,3.78089,2.63758,0.00232,0.07093,0.06429,0.02493,0.00596,3.40195,2.55559,0.00288,0.0296832,0.0098944,0.0296832,0.0098944,0.0296832,0.0098944,0.0296832,0.0098944
18,623.651,3.75546,2.72791,0.00228,0.14611,0.16429,0.06126,0.01072,3.15143,2.05143,0.00266,0.0296634,0.0098878,0.0296634,0.0098878,0.0296634,0.0098878,0.0296634,0.0098878
19,657.009,3.52755,2.54322,0.00207,0.14409,0.15,0.06615,0.01361,3.13244,2.03885,0.00247,0.0296436,0.0098812,0.0296436,0.0098812,0.0296436,0.0098812,0.0296436,0.0098812
20,690.181,3.72309,2.72777,0.00233,0.08219,0.04286,0.04747,0.01498,2.28466,2.61872,0.00234,0.0296238,0.0098746,0.0296238,0.0098746,0.0296238,0.0098746,0.0296238,0.0098746
21,723.55,3.65169,2.46671,0.00215,0.20484,0.32143,0.13274,0.03098,2.80248,1.75047,0.00223,0.029604,0.009868,0.029604,0.009868,0.029604,0.009868,0.029604,0.009868
22,756.902,3.55343,2.47204,0.00209,0.32675,0.26429,0.15881,0.04105,2.79594,2.29082,0.00224,0.0295842,0.0098614,0.0295842,0.0098614,0.0295842,0.0098614,0.0295842,0.0098614
23,790.235,3.45255,2.32879,0.002,0.2158,0.26429,0.12494,0.03205,2.79848,1.74585,0.00233,0.0295644,0.0098548,0.0295644,0.0098548,0.0295644,0.0098548,0.0295644,0.0098548
24,823.41,3.51545,2.43415,0.00212,0.1525,0.15,0.06022,0.01686,2.9613,2.48475,0.0025,0.0295446,0.0098482,0.0295446,0.0098482,0.0295446,0.0098482,0.0295446,0.0098482
25,856.778,3.54637,2.27278,0.00203,0.33561,0.29226,0.16104,0.03771,2.99688,1.78903,0.00246,0.0295248,0.0098416,0.0295248,0.0098416,0.0295248,0.0098416,0.0295248,0.0098416
26,890.107,3.45899,2.14875,0.00198,0.29554,0.18571,0.15701,0.03849,2.86137,2.39381,0.00234,0.029505,0.009835,0.029505,0.009835,0.029505,0.009835,0.029505,0.009835
27,923.496,3.40185,2.13882,0.00199,0.31096,0.34286,0.2125,0.06144,2.71585,1.75756,0.00224,0.0294852,0.0098284,0.0294852,0.0098284,0.0294852,0.0098284,0.0294852,0.0098284
28,956.729,3.3703,2.07175,0.00189,0.36725,0.3,0.18351,0.04504,2.67574,1.81701,0.00212,0.0294654,0.0098218,0.0294654,0.0098218,0.0294654,0.0098218,0.0294654,0.0098218
29,990.061,3.41945,2.22145,0.00199,0.06989,0.09286,0.05064,0.01125,2.82871,3.38636,0.00265,0.0294456,0.0098152,0.0294456,0.0098152,0.0294456,0.0098152,0.0294456,0.0098152
30,1023.4,3.37166,2.09681,0.00207,0.36675,0.31855,0.22727,0.0489,2.78927,1.74184,0.00227,0.0294258,0.0098086,0.0294258,0.0098086,0.0294258,0.0098086,0.0294258,0.0098086
31,1056.79,3.37813,2.12912,0.00194,0.32913,0.39286,0.21221,0.05936,2.6549,1.674,0.00224,0.029406,0.009802,0.029406,0.009802,0.029406,0.009802,0.029406,0.009802
32,1090.02,3.30113,2.17337,0.00195,0.42242,0.32857,0.24815,0.05277,2.71071,1.71103,0.00215,0.0293862,0.0097954,0.0293862,0.0097954,0.0293862,0.0097954,0.0293862,0.0097954
33,1123.35,3.39014,2.32097,0.00196,0.28383,0.30714,0.18619,0.05267,2.71051,1.7056,0.00224,0.0293664,0.0097888,0.0293664,0.0097888,0.0293664,0.0097888,0.0293664,0.0097888
34,1156.71,3.36591,2.12132,0.00199,0.238,0.29286,0.14184,0.03745,2.76738,2.13785,0.00228,0.0293466,0.0097822,0.0293466,0.0097822,0.0293466,0.0097822,0.0293466,0.0097822
35,1190.07,3.37749,2.17433,0.00189,0.25135,0.3,0.14539,0.03613,2.80584,1.61189,0.00237,0.0293268,0.0097756,0.0293268,0.0097756,0.0293268,0.0097756,0.0293268,0.0097756
36,1223.28,3.28109,2.06342,0.00191,0.19963,0.30714,0.11836,0.02907,2.87285,1.89634,0.00229,0.029307,0.009769,0.029307,0.009769,0.029307,0.009769,0.029307,0.009769
37,1256.65,3.25965,1.96424,0.00181,0.31575,0.42857,0.24892,0.05894,2.5824,1.70319,0.00211,0.0292872,0.0097624,0.0292872,0.0097624,0.0292872,0.0097624,0.0292872,0.0097624
38,1290.01,3.18784,2.06043,0.00174,0.42039,0.4,0.27468,0.08626,2.36472,1.62845,0.00192,0.0292674,0.0097558,0.0292674,0.0097558,0.0292674,0.0097558,0.0292674,0.0097558
39,1323.47,3.16994,1.94839,0.00183,0.12707,0.32857,0.12067,0.033,3.01328,2.89537,0.00264,0.0292476,0.0097492,0.0292476,0.0097492,0.0292476,0.0097492,0.0292476,0.0097492
40,1356.73,3.12425,2.13905,0.00175,0.31347,0.41429,0.20056,0.05708,2.59887,1.71938,0.00218,0.0292278,0.0097426,0.0292278,0.0097426,0.0292278,0.0097426,0.0292278,0.0097426
41,1390.07,2.96362,1.89163,0.00168,0.2693,0.36429,0.19166,0.05038,2.67874,1.68063,0.00223,0.029208,0.009736,0.029208,0.009736,0.029208,0.009736,0.029208,0.009736
42,1423.41,3.072,1.96937,0.0017,0.21488,0.43571,0.15491,0.03952,2.79284,1.72846,0.00236,0.0291882,0.0097294,0.0291882,0.0097294,0.0291882,0.0097294,0.0291882,0.0097294
43,1456.84,3.16315,1.95366,0.00176,0.3578,0.42857,0.25229,0.07055,2.42507,1.53799,0.00191,0.0291684,0.0097228,0.0291684,0.0097228,0.0291684,0.0097228,0.0291684,0.0097228
44,1490.07,3.13508,1.92585,0.0017,0.29849,0.39286,0.25251,0.0692,2.60831,1.61823,0.00218,0.0291486,0.0097162,0.0291486,0.0097162,0.0291486,0.0097162,0.0291486,0.0097162
45,1523.44,3.02229,1.88962,0.00166,0.34082,0.27857,0.20279,0.05396,2.67957,1.6968,0.00229,0.0291288,0.0097096,0.0291288,0.0097096,0.0291288,0.0097096,0.0291288,0.0097096
46,1556.78,3.01599,1.91586,0.00168,0.35089,0.37857,0.23897,0.06273,2.84213,1.68928,0.00245,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703,0.029109,0.009703
47,1590.15,3.15764,1.97659,0.00177,0.30799,0.24286,0.16322,0.03575,2.89899,1.73399,0.00248,0.0290892,0.0096964,0.0290892,0.0096964,0.0290892,0.0096964,0.0290892,0.0096964
48,1623.4,3.11462,1.81811,0.00174,0.29919,0.24286,0.14608,0.03665,3.02713,1.80203,0.00268,0.0290694,0.0096898,0.0290694,0.0096898,0.0290694,0.0096898,0.0290694,0.0096898
49,1656.75,3.1595,1.89628,0.00173,0.33005,0.37143,0.23734,0.05345,2.6919,1.71897,0.00233,0.0290496,0.0096832,0.0290496,0.0096832,0.0290496,0.0096832,0.0290496,0.0096832
50,1690.08,3.05872,1.87679,0.00165,0.40818,0.45714,0.30393,0.07345,2.46728,1.61643,0.00203,0.0290298,0.0096766,0.0290298,0.0096766,0.0290298,0.0096766,0.0290298,0.0096766
51,1723.43,3.07554,1.91277,0.00166,0.3323,0.48571,0.25128,0.07666,2.45546,1.68042,0.002,0.02901,0.00967,0.02901,0.00967,0.02901,0.00967,0.02901,0.00967
52,1756.69,2.98599,1.81179,0.00163,0.40906,0.53571,0.31896,0.08584,2.48483,1.72685,0.00199,0.0289902,0.0096634,0.0289902,0.0096634,0.0289902,0.0096634,0.0289902,0.0096634
53,1790.07,2.93749,1.85615,0.00158,0.29245,0.32143,0.20375,0.05496,2.71269,1.47639,0.00228,0.0289704,0.0096568,0.0289704,0.0096568,0.0289704,0.0096568,0.0289704,0.0096568
54,1823.45,3.18474,1.82063,0.00179,0.45421,0.45,0.36227,0.08509,2.65279,1.45925,0.00224,0.0289506,0.0096502,0.0289506,0.0096502,0.0289506,0.0096502,0.0289506,0.0096502
55,1856.81,3.03912,1.89762,0.00163,0.21589,0.22027,0.10214,0.02454,2.87576,2.41688,0.00237,0.0289308,0.0096436,0.0289308,0.0096436,0.0289308,0.0096436,0.0289308,0.0096436
56,1890.06,2.98276,1.95216,0.00159,0.42364,0.42857,0.32316,0.07316,2.56182,1.65462,0.00206,0.028911,0.009637,0.028911,0.009637,0.028911,0.009637,0.028911,0.009637
57,1923.47,2.99579,1.75081,0.00165,0.45741,0.35714,0.2524,0.06565,2.64314,1.56725,0.00216,0.0288912,0.0096304,0.0288912,0.0096304,0.0288912,0.0096304,0.0288912,0.0096304
58,1956.84,3.00361,1.79541,0.00168,0.32781,0.42143,0.24313,0.05168,2.68628,1.49622,0.00215,0.0288714,0.0096238,0.0288714,0.0096238,0.0288714,0.0096238,0.0288714,0.0096238
59,1990.19,2.93359,1.80866,0.00162,0.35488,0.36429,0.24388,0.06198,2.55249,1.71608,0.00204,0.0288516,0.0096172,0.0288516,0.0096172,0.0288516,0.0096172,0.0288516,0.0096172
60,2023.43,2.95041,1.7483,0.00164,0.35471,0.34945,0.23321,0.05935,2.75906,1.65605,0.00228,0.0288318,0.0096106,0.0288318,0.0096106,0.0288318,0.0096106,0.0288318,0.0096106
61,2056.77,2.93533,1.75562,0.00161,0.38453,0.4,0.30977,0.08801,2.35327,1.5914,0.00183,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604,0.028812,0.009604
62,2090.16,2.8669,1.76551,0.00156,0.4559,0.43094,0.33071,0.08473,2.5085,1.63221,0.00202,0.0287922,0.0095974,0.0287922,0.0095974,0.0287922,0.0095974,0.0287922,0.0095974
63,2123.56,3.06239,1.77569,0.00162,0.46008,0.44286,0.32698,0.10228,2.33291,1.52105,0.00188,0.0287724,0.0095908,0.0287724,0.0095908,0.0287724,0.0095908,0.0287724,0.0095908
64,2156.84,2.96225,1.8146,0.00156,0.42239,0.41429,0.29866,0.08524,2.41292,1.64226,0.00202,0.0287526,0.0095842,0.0287526,0.0095842,0.0287526,0.0095842,0.0287526,0.0095842
65,2190.19,2.95945,1.80606,0.00161,0.41059,0.30714,0.23804,0.06431,2.57578,1.76395,0.00215,0.0287328,0.0095776,0.0287328,0.0095776,0.0287328,0.0095776,0.0287328,0.0095776
66,2223.56,2.82373,1.70381,0.00149,0.40302,0.38571,0.26314,0.07173,2.50759,1.62778,0.00199,0.028713,0.009571,0.028713,0.009571,0.028713,0.009571,0.028713,0.009571
67,2256.93,2.95592,1.75755,0.00157,0.41372,0.4,0.26893,0.07141,2.52459,1.80244,0.00207,0.0286932,0.0095644,0.0286932,0.0095644,0.0286932,0.0095644,0.0286932,0.0095644
68,2290.15,2.87008,1.61011,0.00151,0.35904,0.39286,0.23686,0.06732,2.57721,1.6887,0.00205,0.0286734,0.0095578,0.0286734,0.0095578,0.0286734,0.0095578,0.0286734,0.0095578
69,2323.51,2.9957,1.81336,0.00157,0.43645,0.34286,0.25933,0.07848,2.53737,1.59355,0.00208,0.0286536,0.0095512,0.0286536,0.0095512,0.0286536,0.0095512,0.0286536,0.0095512
70,2356.87,2.90892,1.8026,0.00153,0.33939,0.29726,0.17211,0.03506,2.94345,1.69424,0.00237,0.0286338,0.0095446,0.0286338,0.0095446,0.0286338,0.0095446,0.0286338,0.0095446
71,2390.23,2.98294,1.8592,0.00155,0.27278,0.37143,0.16648,0.04014,2.68064,1.71134,0.00219,0.028614,0.009538,0.028614,0.009538,0.028614,0.009538,0.028614,0.009538
72,2423.53,2.95184,1.72965,0.00158,0.44748,0.40714,0.27285,0.06416,2.64335,1.62865,0.00215,0.0285942,0.0095314,0.0285942,0.0095314,0.0285942,0.0095314,0.0285942,0.0095314
73,2456.91,2.98005,1.79984,0.00162,0.36961,0.48571,0.32153,0.09453,2.38486,1.59823,0.00196,0.0285744,0.0095248,0.0285744,0.0095248,0.0285744,0.0095248,0.0285744,0.0095248
74,2490.28,2.93456,1.79191,0.00155,0.35259,0.34623,0.20097,0.05351,2.53073,1.73057,0.00211,0.0285546,0.0095182,0.0285546,0.0095182,0.0285546,0.0095182,0.0285546,0.0095182
75,2523.67,2.89784,1.60321,0.00158,0.50887,0.42925,0.37288,0.10283,2.56115,1.45457,0.00218,0.0285348,0.0095116,0.0285348,0.0095116,0.0285348,0.0095116,0.0285348,0.0095116
76,2556.92,2.96409,1.85994,0.00161,0.23841,0.25714,0.13987,0.04187,2.91377,2.56121,0.00249,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505,0.028515,0.009505
77,2590.28,2.82707,1.63541,0.0015,0.4114,0.50714,0.31411,0.07919,2.48971,1.63094,0.00199,0.0284952,0.0094984,0.0284952,0.0094984,0.0284952,0.0094984,0.0284952,0.0094984
78,2623.66,2.87526,1.68785,0.00153,0.39632,0.42857,0.25079,0.06619,2.54653,1.79361,0.00204,0.0284754,0.0094918,0.0284754,0.0094918,0.0284754,0.0094918,0.0284754,0.0094918
79,2657.04,2.95151,1.61648,0.00157,0.32254,0.42857,0.29908,0.06778,2.72043,1.60655,0.00223,0.0284556,0.0094852,0.0284556,0.0094852,0.0284556,0.0094852,0.0284556,0.0094852
80,2690.27,2.90914,1.79148,0.00155,0.35058,0.4,0.27972,0.07985,2.5322,1.56463,0.00212,0.0284358,0.0094786,0.0284358,0.0094786,0.0284358,0.0094786,0.0284358,0.0094786
81,2723.63,2.94098,1.72303,0.0016,0.30575,0.42857,0.2533,0.05668,2.5873,1.9025,0.00203,0.028416,0.009472,0.028416,0.009472,0.028416,0.009472,0.028416,0.009472
82,2757.01,2.82471,1.73984,0.00153,0.39088,0.38504,0.29144,0.07514,2.54722,1.5521,0.00207,0.0283962,0.0094654,0.0283962,0.0094654,0.0283962,0.0094654,0.0283962,0.0094654
83,2790.39,2.92202,1.61724,0.00154,0.47716,0.46285,0.35555,0.1025,2.39032,1.40651,0.00193,0.0283764,0.0094588,0.0283764,0.0094588,0.0283764,0.0094588,0.0283764,0.0094588
84,2823.62,2.81016,1.82505,0.00145,0.4132,0.45,0.34149,0.09825,2.29151,1.6901,0.00179,0.0283566,0.0094522,0.0283566,0.0094522,0.0283566,0.0094522,0.0283566,0.0094522
85,2856.99,2.83488,1.64471,0.0015,0.39386,0.40844,0.30432,0.07306,2.57227,1.55501,0.00211,0.0283368,0.0094456,0.0283368,0.0094456,0.0283368,0.0094456,0.0283368,0.0094456
86,2890.36,2.86061,1.66179,0.00152,0.24186,0.33571,0.18441,0.04555,2.63243,1.75913,0.00221,0.028317,0.009439,0.028317,0.009439,0.028317,0.009439,0.028317,0.009439
87,2923.74,2.86611,1.70355,0.0015,0.40108,0.49748,0.31573,0.08292,2.44468,1.61977,0.00201,0.0282972,0.0094324,0.0282972,0.0094324,0.0282972,0.0094324,0.0282972,0.0094324
88,2956.98,2.95109,1.70411,0.0016,0.36321,0.39927,0.28668,0.07917,2.44147,1.638,0.00194,0.0282774,0.0094258,0.0282774,0.0094258,0.0282774,0.0094258,0.0282774,0.0094258
89,2990.37,2.82365,1.64172,0.00145,0.34121,0.55714,0.3265,0.08303,2.38113,1.60106,0.00197,0.0282576,0.0094192,0.0282576,0.0094192,0.0282576,0.0094192,0.0282576,0.0094192
90,3023.74,2.77679,1.60911,0.00141,0.46253,0.42143,0.33775,0.08941,2.31626,1.61221,0.00185,0.0282378,0.0094126,0.0282378,0.0094126,0.0282378,0.0094126,0.0282378,0.0094126
91,3057.09,2.85596,1.59579,0.00152,0.46851,0.36429,0.3111,0.07963,2.54599,1.61371,0.00212,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406,0.028218,0.009406
92,3090.31,2.91486,1.65897,0.00151,0.51824,0.41429,0.32874,0.10122,2.43688,1.47065,0.00199,0.0281982,0.0093994,0.0281982,0.0093994,0.0281982,0.0093994,0.0281982,0.0093994
93,3123.67,2.85762,1.68268,0.00148,0.43252,0.46276,0.32538,0.08006,2.50533,1.63303,0.00196,0.0281784,0.0093928,0.0281784,0.0093928,0.0281784,0.0093928,0.0281784,0.0093928
94,3157.01,2.8633,1.70593,0.00149,0.36427,0.38571,0.24337,0.07891,2.38836,1.73148,0.00194,0.0281586,0.0093862,0.0281586,0.0093862,0.0281586,0.0093862,0.0281586,0.0093862
95,3190.39,2.85914,1.6838,0.00146,0.46372,0.47143,0.35232,0.1075,2.36301,1.51469,0.00187,0.0281388,0.0093796,0.0281388,0.0093796,0.0281388,0.0093796,0.0281388,0.0093796
96,3223.65,2.91158,1.74,0.00155,0.17136,0.37857,0.14196,0.04314,2.69223,2.19588,0.00219,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373,0.028119,0.009373
97,3257.02,2.84761,1.65414,0.00146,0.33455,0.38571,0.26332,0.07268,2.61956,1.6758,0.00211,0.0280992,0.0093664,0.0280992,0.0093664,0.0280992,0.0093664,0.0280992,0.0093664
98,3290.39,2.80878,1.64981,0.0015,0.41218,0.45077,0.29835,0.08744,2.45265,1.51085,0.00193,0.0280794,0.0093598,0.0280794,0.0093598,0.0280794,0.0093598,0.0280794,0.0093598
99,3323.75,2.96381,1.6607,0.00157,0.41975,0.31429,0.24855,0.07272,2.5314,1.54493,0.00204,0.0280596,0.0093532,0.0280596,0.0093532,0.0280596,0.0093532,0.0280596,0.0093532
100,3357,2.89139,1.63745,0.00156,0.40309,0.41429,0.29169,0.07192,2.57968,1.42325,0.00211,0.0280398,0.0093466,0.0280398,0.0093466,0.0280398,0.0093466,0.0280398,0.0093466
101,3390.34,2.87214,1.62169,0.00149,0.36037,0.38232,0.26208,0.08139,2.48448,1.48417,0.00199,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934,0.02802,0.00934
102,3423.7,2.86379,1.64997,0.00148,0.33596,0.30714,0.18193,0.04454,2.8717,1.61226,0.00239,0.0280002,0.0093334,0.0280002,0.0093334,0.0280002,0.0093334,0.0280002,0.0093334
103,3457.03,2.85292,1.61168,0.00157,0.53771,0.44286,0.39903,0.10552,2.37368,1.51147,0.0019,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268,0.0279804,0.0093268
104,3490.25,2.78747,1.67232,0.00147,0.42732,0.40714,0.26612,0.07666,2.47392,1.56932,0.00203,0.0279606,0.0093202,0.0279606,0.0093202,0.0279606,0.0093202,0.0279606,0.0093202
105,3523.61,2.76543,1.61465,0.00145,0.48622,0.38571,0.32626,0.09442,2.48691,1.45441,0.00202,0.0279408,0.0093136,0.0279408,0.0093136,0.0279408,0.0093136,0.0279408,0.0093136
106,3556.9,2.74484,1.55392,0.00139,0.50892,0.40713,0.36861,0.08573,2.52695,1.49161,0.00204,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307,0.027921,0.009307
107,3590.26,2.72785,1.54827,0.00148,0.3859,0.42143,0.28134,0.07614,2.50761,1.50669,0.00207,0.0279012,0.0093004,0.0279012,0.0093004,0.0279012,0.0093004,0.0279012,0.0093004
108,3623.52,2.8645,1.623,0.00149,0.3861,0.42143,0.2865,0.0747,2.58215,1.50242,0.0021,0.0278814,0.0092938,0.0278814,0.0092938,0.0278814,0.0092938,0.0278814,0.0092938
109,3656.88,2.83376,1.59067,0.00152,0.49548,0.4,0.29396,0.08712,2.55471,1.60817,0.00211,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872,0.0278616,0.0092872
110,3690.23,2.89973,1.69192,0.00158,0.37986,0.38571,0.23463,0.07206,2.41725,1.60727,0.00194,0.0278418,0.0092806,0.0278418,0.0092806,0.0278418,0.0092806,0.0278418,0.0092806
111,3723.61,2.80051,1.67211,0.00146,0.38336,0.47857,0.31401,0.08508,2.42448,1.44034,0.00194,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274,0.027822,0.009274
112,3756.85,2.84624,1.64236,0.00152,0.27506,0.4,0.22084,0.06157,2.50498,1.57102,0.00195,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674,0.0278022,0.0092674
113,3790.16,2.78472,1.59436,0.00145,0.44053,0.45,0.32548,0.08046,2.64272,1.38505,0.00217,0.0277824,0.0092608,0.0277824,0.0092608,0.0277824,0.0092608,0.0277824,0.0092608
